# project_name=keliya solverstep_min=20
t_next,delta_nst,delta_nfe,delta_ncfn,delta_netf,h_last,h_cur
17378000.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378020.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378040.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378060.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378080.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378100.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378120.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378140.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378160.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378180.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378200.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378220.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378240.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378260.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378280.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378300.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378320.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378340.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378360.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378380.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378400.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378420.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378440.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378460.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378480.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378500.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378520.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378540.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378560.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378580.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378600.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378620.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378640.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378660.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378680.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378700.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378720.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378740.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378760.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378780.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378800.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378820.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378840.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378860.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378880.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378900.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378920.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378940.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17378960.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17378980.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379000.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379020.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379040.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379060.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379080.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379100.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379120.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379140.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379160.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379180.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379200.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379220.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379240.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379260.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379280.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379300.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379320.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379340.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379360.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379380.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379400.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379420.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379440.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379460.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379480.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379500.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379520.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379540.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379560.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379580.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379600.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379620.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379640.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379660.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379680.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379700.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379720.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379740.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379760.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379780.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379800.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379820.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379840.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379860.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379880.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379900.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379920.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379940.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17379960.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17379980.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17380000.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17380020.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17380040.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17380060.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17380080.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17380100.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17380120.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17380140.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17380160.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17380180.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17380200.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17380220.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17380240.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17380260.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17380280.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17380300.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17380320.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17380340.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
17380360.000000,18,18,0,0,1.0777001759128702,1.0777001759128702
17380380.000000,19,19,0,0,1.0777001759128702,1.0777001759128702
