index	iSoil	iGeol	iLC	IC	iForc	iMF	iBC	iLake	node0	node1	node2	nabr0	nabr1	nabr2	edge0	edge1	edge2	area	x	y	zmin	zmax	soil_index	infKsatV	ThetaS	ThetaR	Alpha	Beta	hAreaF	macKsatV	infD	geol_index	KsatH	KsatV	SpYield	geo_ThetaS	geo_ThetaR	geo_vAreaF	macKsatH	macD	LC_index	VegFrac	Albedo	Rough	RzD	SoilDgrd	ImpAF	Dist2Edge0	Dist2Edge1	Dist2Edge2	Dist2Nabor0	Dist2Nabor1	Dist2Nabor2	avgRough0	avgRough1	avgRough2	windH	FixPressure	AquiferDepth	WetlandLevel	RootReachLevel	MacporeLevel	
4523	73	73	11	-9999	762	1	0	0	0	2417	2411	2408	4499	4521	4517	2745.51	2529.72	3124.16	3.31196e+06	-6933.42	4.05776e+06	2795.34	2801.34	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	804.213	872.815	706.742	1802.49	1800	1427.74	0.000666667	0.000666667	0.000666667	10	72.3017	6	5.9	5.25	5	
4524	7	7	11	-9999	762	1	0	0	0	2416	2415	2421	4539	4538	4526	2698.91	2699.53	2820.99	3.24607e+06	-3437.05	4.05955e+06	2702.68	2708.68	-9999	0.000289247	0.433253	0.01	3.89919	1.22628	0.01	0.0289247	0.1	-9999	0.00083016	8.3016e-05	0.375278	0.385278	0.01	0.01	0.083016	1	0	0.726	0.15	0.000666667	0.75	0	0	801.821	801.638	767.124	1733.07	1467.02	1467.03	0.000666667	0.000666667	0.000666667	10	73.1392	6	5.9	5.25	5	
4525	73	73	11	-9999	762	1	0	0	0	2419	2408	2362	9654	4530	4521	3658.54	3039.45	3039.16	4.43996e+06	-7229.57	4.05464e+06	3099.28	3105.28	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	809.057	973.85	973.943	1323.9	2115.03	1782.42	0.000666667	0.000666667	0.000666667	10	69.6091	6	5.9	5.25	5	
4526	7	7	11	-9999	762	1	0	0	0	2415	2416	2417	4517	15093	4524	2529.36	2529.61	2820.99	2.96163e+06	-4399.33	4.05844e+06	2666.07	2672.07	-9999	0.000289247	0.433253	0.01	3.89919	1.22628	0.01	0.0289247	0.1	-9999	0.00083016	8.3016e-05	0.375278	0.385278	0.01	0.01	0.083016	1	0	0.726	0.15	0.000666667	0.75	0	0	780.602	780.524	699.904	1685.52	1459.94	1467.03	0.000666667	0.000666667	0.000666667	10	73.4722	6	5.9	5.25	5	
4527	7	7	11	-9999	763	1	0	0	0	2421	2424	2418	4522	4416	4533	2582.72	2699.74	2583.08	2.97255e+06	-991.091	4.06124e+06	2710.37	2716.37	-9999	0.000289247	0.433253	0.01	3.89919	1.22628	0.01	0.0289247	0.1	-9999	0.00083016	8.3016e-05	0.375278	0.385278	0.01	0.01	0.083016	1	0	0.726	0.15	0.000666667	0.75	0	0	767.29	734.032	767.184	1470.37	1611.09	1710.58	0.000666667	0.000666667	0.000666667	10	73.0693	6	5.9	5.25	5	
4528	10	10	17	-9999	719	1	0	0	0	5043	7623	4892	14845	9708	9720	3063.84	2654.67	2131.23	2.77476e+06	-15173.1	4.08149e+06	2000.51	2006.51	-9999	0.000271547	0.401833	0.01	6.26058	1.34863	0.01	0.0271547	0.1	-9999	0.00134941	0.000134941	0.42041	0.43041	0.01	0.01	0.134941	1	0	0.01	0.3	0.000583333	0.55	0.6	0	603.765	696.824	867.97	1209.53	1586.81	1725.84	0.000625	0.000625	0.000583333	10	79.7442	6	5.9	5.45	5	
4529	70	70	11	-9999	762	1	0	0	0	5112	2430	2362	4530	9857	15096	3711.93	2290.12	2290.5	2.49066e+06	-7168.43	4.05146e+06	3411.08	3417.08	-9999	0.000961579	0.409878	0.01	6.38062	1.41173	0.01	0.0961579	0.1	-9999	0.00340625	0.000340625	0.351942	0.361942	0.01	0.01	0.340625	1	0	0.726	0.15	0.000666667	0.75	0	0	447.326	725.046	724.926	1386.77	1856.05	1854.24	0.000666667	0.000666667	0.000666667	10	66.9317	6	5.9	5.25	5	
4530	73	73	11	-9999	762	1	0	0	0	2362	2430	2419	4091	4525	4529	3712.16	3039.45	3711.93	5.14685e+06	-6471.05	4.05266e+06	3253.01	3259.01	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	924.323	1128.9	924.38	1798.09	2115.03	1386.77	0.000666667	0.000666667	0.000666667	10	68.2784	6	5.9	5.25	5	
4531	10	10	11	-9999	809	1	0	0	0	7625	2426	7624	4544	14846	14849	3289.69	2355.13	2392.85	2.81548e+06	1997.22	4.06388e+06	2689.96	2695.96	-9999	0.000678868	0.401833	0.01	6.26058	1.34863	0.01	0.0678868	0.1	-9999	0.00134941	0.000134941	0.42041	0.43041	0.01	0.01	0.134941	1	0	0.726	0.15	0.000666667	0.75	0	0	570.566	796.979	784.416	1153.08	1517.38	1518.18	0.000666667	0.000666667	0.000666667	10	73.2548	6	5.9	5.25	5	
4532	10	10	11	-9999	763	1	0	0	0	5021	5024	5026	9675	9846	9673	2689.73	3616.22	2563.89	3.44325e+06	-6843.8	4.06897e+06	2413.66	2419.66	-9999	0.000678868	0.401833	0.01	6.26058	1.34863	0.01	0.0678868	0.1	-9999	0.00134941	0.000134941	0.42041	0.43041	0.01	0.01	0.134941	1	0	0.726	0.15	0.000666667	0.75	0	0	853.43	634.778	895.317	1645.11	1419.28	1624.61	0.000666667	0.000666667	0.000666667	10	75.8019	6	5.9	5.25	5	
4533	7	7	11	-9999	762	1	0	0	0	7757	2424	2421	4527	4539	15112	2583.08	3731.67	2695.06	3.48078e+06	-880.478	4.05954e+06	2768.62	2774.62	-9999	0.000289247	0.433253	0.01	3.89919	1.22628	0.01	0.0289247	0.1	-9999	0.00083016	8.3016e-05	0.375278	0.385278	0.01	0.01	0.083016	1	0	0.726	0.15	0.000666667	0.75	0	0	898.353	621.845	861.027	1710.58	1245.46	1657.47	0.000666667	0.000666667	0.000666667	10	72.5424	6	5.9	5.25	5	
4534	7	7	11	-9999	763	1	0	0	0	2423	2418	2420	9676	4537	4416	3890.95	2407.69	3697.8	4.31789e+06	-3019.53	4.06318e+06	2609.72	2615.72	-9999	0.000289247	0.433253	0.01	3.89919	1.22628	0.01	0.0289247	0.1	-9999	0.00083016	8.3016e-05	0.375278	0.385278	0.01	0.01	0.083016	1	0	0.726	0.15	0.000666667	0.75	0	0	739.818	1195.58	778.461	1550.45	2107.96	1409.13	0.000666667	0.000666667	0.000666667	10	73.9872	6	5.9	5.25	5	
4535	73	73	11	-9999	762	1	0	0	0	7745	7747	7758	15115	15114	15089	2294.69	3155.3	3047.45	3.30223e+06	-2740.84	4.05455e+06	3089.16	3095.16	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	959.385	697.711	722.404	1800.19	1414.6	1640.8	0.000666667	0.000666667	0.000666667	10	69.6974	6	5.9	5.25	5	
4536	7	7	11	-9999	901	1	0	0	0	5092	5093	5096	9825	9810	9820	2783.43	2782.99	2909.11	3.45148e+06	17796.7	4.07782e+06	2526.1	2532.1	-9999	0.000289247	0.433253	0.01	3.89919	1.22628	0.01	0.0289247	0.1	-9999	0.00083016	8.3016e-05	0.375278	0.385278	0.01	0.01	0.083016	1	0	0.726	0.15	0.000666667	0.75	0	0	826.672	826.803	790.958	1866.51	1584.36	1863.19	0.000666667	0.000666667	0.000666667	10	74.7568	6	5.9	5.25	5	
4537	7	7	11	-9999	763	1	0	0	0	2413	2423	2420	4534	4510	4500	2407.69	3890.72	2628.17	3.10487e+06	-5110.93	4.06292e+06	2567.3	2573.3	-9999	0.000289247	0.433253	0.01	3.89919	1.22628	0.01	0.0289247	0.1	-9999	0.00083016	8.3016e-05	0.375278	0.385278	0.01	0.01	0.083016	1	0	0.726	0.15	0.000666667	0.75	0	0	859.709	532.013	787.589	2107.96	1440.31	1597.98	0.000666667	0.000666667	0.000666667	10	74.3769	6	5.9	5.25	5	
4538	7	7	11	-9999	763	1	0	0	0	2416	2421	2423	4416	4500	4524	2408.24	2408.16	2699.53	2.69195e+06	-3917.84	4.06093e+06	2614.09	2620.09	-9999	0.000289247	0.433253	0.01	3.89919	1.22628	0.01	0.0289247	0.1	-9999	0.00083016	8.3016e-05	0.375278	0.385278	0.01	0.01	0.083016	1	0	0.726	0.15	0.000666667	0.75	0	0	745.205	745.23	664.794	1732.14	1557.67	1467.02	0.000666667	0.000666667	0.000666667	10	73.9472	6	5.9	5.25	5	
4539	73	73	11	-9999	762	1	0	0	0	7757	2421	2415	4524	15113	4533	2698.91	2581.89	3731.67	3.48414e+06	-1878.05	4.05879e+06	2816.53	2822.53	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	860.628	899.636	622.446	1733.07	1820.85	1245.46	0.000666667	0.000666667	0.000666667	10	72.1112	6	5.9	5.25	5	
4540	10	10	11	-9999	808	1	0	0	0	2422	11353	2426	22265	4543	22267	3239.73	3576.14	2734.48	4.23561e+06	2702.05	4.0603e+06	2808.42	2814.42	-9999	0.000678868	0.401833	0.01	6.26058	1.34863	0.01	0.0678868	0.1	-9999	0.00134941	0.000134941	0.42041	0.43041	0.01	0.01	0.134941	1	0	0.726	0.15	0.000666667	0.75	0	0	871.598	789.606	1032.64	1586.03	1394.93	2167.44	0.000666667	0.000666667	0.000666667	10	72.1841	6	5.9	5.25	5	
4541	14	14	11	-9999	856	1	0	0	0	5088	17184	14338	22179	28180	9817	2155.41	2404.3	2905.9	2.5433e+06	14800	4.07315e+06	2262.65	2268.65	-9999	0.000318849	0.447753	0.01	3.94178	1.20985	0.01	0.0318849	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.726	0.15	0.000666667	0.75	0	0	786.641	705.207	583.48	1516.8	1541.75	1179.85	0.000666667	0.000666667	0.000666667	10	77.2241	6	5.9	5.25	5	
4542	25	25	17	-9999	811	1	0	0	0	5067	14371	14375	28248	28256	14966	2428.59	3991.15	3940.02	4.58307e+06	7891.18	4.09115e+06	1562.95	1568.95	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	1258.09	765.54	775.474	2076.5	1573.74	1624.23	0.000583333	0.000583333	0.000583333	10	84.0987	6	5.9	5.45	5	
4543	7	7	11	-9999	808	1	0	0	0	2422	2426	2424	4522	15112	4540	2471.9	2583.66	3576.14	3.19328e+06	1307.67	4.06034e+06	2759.96	2765.96	-9999	0.000289247	0.433253	0.01	3.89919	1.22628	0.01	0.0289247	0.1	-9999	0.00083016	8.3016e-05	0.375278	0.385278	0.01	0.01	0.083016	1	0	0.726	0.15	0.000666667	0.75	0	0	861.22	823.967	595.293	1657.52	1657.89	1394.93	0.000666667	0.000666667	0.000666667	10	72.6205	6	5.9	5.25	5	
4544	10	10	11	-9999	809	1	0	0	0	2426	2425	7624	14847	4531	22265	2329.32	3289.69	2471.57	2.87303e+06	3031.22	4.06337e+06	2700.88	2706.88	-9999	0.000678868	0.401833	0.01	6.26058	1.34863	0.01	0.0678868	0.1	-9999	0.00134941	0.000134941	0.42041	0.43041	0.01	0.01	0.134941	1	0	0.726	0.15	0.000666667	0.75	0	0	822.28	582.229	774.953	1490.85	1153.08	1669.79	0.000666667	0.000666667	0.000666667	10	73.1555	6	5.9	5.25	5	
4545	65	65	13	-9999	765	1	0	0	0	5032	5034	5044	9701	245	9705	3044.37	3044.6	3181.85	4.12962e+06	-2589.9	4.08336e+06	1818.58	1824.58	-9999	0.000263682	0.402592	0.01	5.9909	1.32774	0.01	0.0263682	0.1	-9999	0.00134941	0.000134941	0.42041	0.43041	0.01	0.01	0.134941	1	0	0.835	0.25	0.000666667	0.75	0.5	0	904.318	904.252	865.246	1954.46	1732.8	1793.05	0.000625	0.000666667	0.000666667	10	81.5319	6	5.9	5.25	5	
4546	25	25	17	-9999	720	1	0	0	0	2387	2390	7616	4462	9710	4472	2354.25	2904.4	2729.79	3.00441e+06	-15976.9	4.09076e+06	1741.55	1747.55	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	850.776	689.622	733.733	1751.48	1430.1	1642.36	0.000583333	0.000583333	0.000583333	10	82.2986	6	5.9	5.45	5	
4547	25	25	17	-9999	675	1	0	0	0	2370	2428	2354	4481	4432	4399	2363.96	2316.6	3579.33	2.69854e+06	-23165.6	4.09369e+06	1798.53	1804.53	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	761.023	776.582	502.616	1726.7	1579.81	1422.22	0.000583333	0.000583333	0.000583333	10	81.731	6	5.9	5.45	5	
4548	25	25	17	-9999	676	1	0	0	0	2428	2371	2429	14951	4482	4399	4345.5	4345.11	2363.71	4.94192e+06	-22301.4	4.09719e+06	1666.31	1672.31	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	758.168	758.235	1393.83	1636.67	1656.61	2614.63	0.000583333	0.000583333	0.000583333	10	83.0531	6	5.9	5.45	5	
4549	25	25	17	-9999	676	1	0	0	0	7674	2371	5008	9649	4459	4478	2433.59	3435.86	2856.8	3.42916e+06	-19481.2	4.096e+06	1663.31	1669.31	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	939.395	665.366	800.232	2242.85	1330.84	1793.79	0.000583333	0.000583333	0.000583333	10	83.0833	6	5.9	5.45	5	
4550	25	25	17	-9999	721	1	0	0	0	2393	7675	7674	14835	4459	14946	3199.53	2857.16	3199.71	4.09001e+06	-16845.8	4.09685e+06	1597.48	1603.48	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	852.21	954.331	852.163	1763.72	1787.84	1635.54	0.000583333	0.000583333	0.000583333	10	83.7482	6	5.9	5.45	5	
4551	71	71	11	-9999	716	1	0	0	0	7498	7501	4897	15117	4368	14599	4456.09	2419.76	4455.71	5.18857e+06	-12896.6	4.04474e+06	3858.87	3864.87	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	776.252	1429.5	776.318	1566.4	2118.38	1557.42	0.000666667	0.000666667	0.000666667	10	63.2331	6	5.9	5.25	5	
4552	73	73	11	-9999	762	1	0	0	0	7756	7757	7747	15113	15092	9821	2582.14	3059.87	2780.4	3.36174e+06	-93.9494	4.05617e+06	2917.16	2923.16	-9999	0.000153008	0.499223	0.01	2.47817	1.10105	0.01	0.0153008	0.1	-9999	0.000556172	5.56172e-05	0.491243	0.501243	0.01	0.01	0.0556172	1	0	0.726	0.15	0.000666667	0.75	0	0	867.946	732.436	806.057	1689.28	1614.22	1611.93	0.000666667	0.000666667	0.000666667	10	71.2125	6	5.9	5.25	5	
4553	25	25	11	-9999	676	1	0	0	0	2428	2431	2395	4453	4481	4482	2476.42	2363.83	3671.42	2.89369e+06	-24539.1	4.0968e+06	1705	1711	-9999	0.000318849	0.447753	0.01	3.94178	1.20985	0.01	0.0318849	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.726	0.15	0.000666667	0.75	0	0	778.998	816.102	525.443	1745.81	1772.91	1478.91	0.000625	0.000625	0.000625	10	82.6645	6	5.9	5.25	5	
4554	25	25	17	-9999	676	1	0	0	0	2431	2429	7685	14969	4372	4482	2322.44	3453.45	2476.24	2.87372e+06	-24037	4.10017e+06	1598.39	1604.39	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	824.913	554.752	773.676	1685.95	1520.95	2152	0.000625	0.000583333	0.000583333	10	83.739	6	5.9	5.45	5	
4555	76	76	11	-9999	280	1	0	0	0	407	2432	305	1061	354	730	2253.54	2920.66	3284.34	3.21441e+06	-102299	4.03804e+06	3496.76	3502.76	-9999	0.00135997	0.459687	0.01	4.60851	1.40516	0.01	0.135997	0.1	-9999	0.00375715	0.000375715	0.400042	0.410042	0.01	0.01	0.375715	1	0	0.726	0.15	0.000666667	0.75	0	0	950.921	733.719	652.472	2053.22	1621.8	1327.77	0.000666667	0.000666667	0.000666667	10	66.2108	6	5.9	5.25	5	
4556	52	52	11	-9999	281	1	0	0	0	600	2432	485	730	729	943	2253.69	2927.69	2940.91	3.05291e+06	-99971.4	4.03947e+06	3408.28	3414.28	-9999	0.000212941	0.436985	0.01	3.14159	1.22805	0.01	0.0212941	0.1	-9999	0.000655686	6.55686e-05	0.378903	0.388903	0.01	0.01	0.0655686	1	0	0.726	0.15	0.000666667	0.75	0	0	903.087	695.182	692.055	1888.92	1584.12	1336.59	0.000666667	0.000666667	0.000666667	10	66.9554	6	5.9	5.25	5	
4557	23	23	17	-9999	331	1	0	0	0	607	659	2433	4558	961	959	2161.41	2161.57	3494.68	2.2232e+06	-85657.6	4.18167e+06	1279.76	1285.76	-9999	0.000112858	0.483477	0.01	3.26628	1.2141	0.01	0.0112858	0.1	-9999	0.00134941	0.000134941	0.42041	0.43041	0.01	0.01	0.134941	1	0	0.01	0.3	0.000583333	0.55	0.6	0	685.727	685.675	424.112	1556.16	1778.68	1235.6	0.000583333	0.000583333	0.000583333	10	87.0182	6	5.9	5.45	5	
4558	23	23	17	-9999	331	1	0	0	0	602	2433	659	4557	1064	1065	2161.41	2504.24	2518.09	2.44961e+06	-87180.6	4.18135e+06	1285.31	1291.31	-9999	0.000112858	0.483477	0.01	3.26628	1.2141	0.01	0.0112858	0.1	-9999	0.00134941	0.000134941	0.42041	0.43041	0.01	0.01	0.134941	1	0	0.01	0.3	0.000583333	0.55	0.6	0	755.559	652.122	648.536	1556.16	1458.51	1371.89	0.000583333	0.000583333	0.000583333	10	86.9602	6	5.9	5.45	5	
4559	41	41	17	-9999	19	1	0	0	0	522	2434	521	987	802	798	2276.36	2420.83	2689.43	2.58554e+06	-184070	4.38539e+06	1645.97	1651.97	-9999	0.000247169	0.392299	0.01	6.18921	1.35935	0.01	0.0247169	0.1	-9999	0.00217401	0.000217401	0.390768	0.400768	0.01	0.01	0.217401	1	0	0.01	0.3	0.000583333	0.55	0.6	0	757.215	712.026	640.914	1625.51	1420.98	1491.42	0.000583333	0.000583333	0.000583333	10	83.258	6	5.9	5.45	5	
4560	41	41	17	-9999	34	1	0	0	0	466	673	2434	987	801	1093	2275.84	2276.13	3502.58	2.54576e+06	-182187	4.38387e+06	1658.44	1664.44	-9999	0.000247169	0.392299	0.01	6.18921	1.35935	0.01	0.0247169	0.1	-9999	0.00217401	0.000217401	0.390768	0.400768	0.01	0.01	0.217401	1	0	0.01	0.3	0.000583333	0.55	0.6	0	745.735	745.639	484.549	1491.59	1845.55	1251.89	0.000583333	0.000583333	0.000583333	10	83.1323	6	5.9	5.45	5	
4561	27	27	17	-9999	34	1	0	0	0	5118	5120	5116	9864	785	9870	4193.67	2562.08	3915.53	4.89892e+06	-180832	4.37434e+06	1665.25	1671.25	-9999	0.000137214	0.466971	0.01	3.69993	1.21789	0.01	0.0137214	0.1	-9999	0.00247817	0.000247817	0.445697	0.455697	0.01	0.01	0.247817	1	0	0.01	0.3	0.000583333	0.55	0.6	0	778.78	1274.72	834.1	1595.04	2038.41	1643.9	0.000583333	0.000583333	0.000583333	10	83.0638	6	5.9	5.45	5	
4562	62	62	17	-9999	69	1	0	0	0	7830	11498	11495	15315	15242	22557	2885.47	2273.01	2244.77	2.50755e+06	-166191	4.36933e+06	1565.65	1571.65	-9999	0.000108553	0.499139	0.01	2.51702	1.13421	0.01	0.0108553	0.1	-9999	0.000571151	5.71151e-05	0.455568	0.465568	0.01	0.01	0.0571151	1	0	0.01	0.3	0.000583333	0.55	0.6	0	579.35	735.455	744.706	1158.76	1846.32	1588.7	0.000583333	0.000583333	0.000583333	10	84.0713	6	5.9	5.45	5	
4563	41	41	17	-9999	34	1	0	0	0	673	5113	2437	9860	1178	1093	3444.81	3723.91	2892.73	4.72134e+06	-179286	4.3836e+06	1638.45	1644.45	-9999	0.000247169	0.392299	0.01	6.18921	1.35935	0.01	0.0247169	0.1	-9999	0.00217401	0.000217401	0.390768	0.400768	0.01	0.01	0.217401	1	0	0.01	0.3	0.000583333	0.55	0.6	0	913.711	845.231	1088.09	1827.21	1597.74	2020.19	0.000583333	0.000583333	0.000583333	10	83.3339	6	5.9	5.45	5	
4564	41	41	17	-9999	35	1	0	0	0	674	620	2436	988	15500	905	2506.82	2507.13	3966.13	3.04152e+06	-179266	4.38794e+06	1614.64	1620.64	-9999	0.000247169	0.392299	0.01	6.18921	1.35935	0.01	0.0247169	0.1	-9999	0.00217401	0.000217401	0.390768	0.400768	0.01	0.01	0.217401	1	0	0.01	0.3	0.000583333	0.55	0.6	0	808.864	808.765	511.248	1660.36	1544.7	1463.08	0.000583333	0.000583333	0.000583333	10	83.5745	6	5.9	5.45	5	
4565	41	41	17	-9999	34	1	0	0	0	2437	5128	7952	9890	15497	9886	2142.72	3525.72	2464.05	2.60262e+06	-175633	4.38265e+06	1620.75	1626.75	-9999	0.000247169	0.392299	0.01	6.18921	1.35935	0.01	0.0247169	0.1	-9999	0.00217401	0.000217401	0.390768	0.400768	0.01	0.01	0.217401	1	0	0.01	0.3	0.000583333	0.55	0.6	0	809.756	492.121	704.159	1610.49	1251.99	1517.43	0.000583333	0.000583333	0.000583333	10	83.5127	6	5.9	5.45	5	
4566	28	28	17	-9999	52	1	0	0	0	2537	2536	622	1176	4761	4767	3166.93	3681.46	3681.8	5.26297e+06	-173866	4.39116e+06	1575.45	1581.45	-9999	0.00012754	0.447753	0.01	3.94178	1.20985	0.01	0.012754	0.1	-9999	0.0018545	0.00018545	0.439714	0.449714	0.01	0.01	0.18545	1	0	0.01	0.3	0.000583333	0.55	0.6	0	1107.9	953.06	952.97	2136.62	1354.8	1728.22	0.000583333	0.000583333	0.000583333	10	83.9717	6	5.9	5.45	5	
4567	29	29	17	-9999	1658	1	0	0	0	2441	84	83	0	4572	362	4554.19	3250.46	3250.24	5.28149e+06	191234	4.3478e+06	947.368	953.368	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	773.132	1083.23	1083.3	0	1915.82	2092.08	0.000583333	0.000583333	0.000583333	10	90.5491	6	5.9	5.45	5	
4568	29	29	17	-9999	1658	1	0	0	0	2443	2455	2441	4599	4577	4600	3510.86	2675.15	2282.15	3.05252e+06	188527	4.34568e+06	930.451	936.451	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	579.635	760.711	891.712	1275	1792.81	1716.87	0.000583333	0.000583333	0.000583333	10	90.7318	6	5.9	5.45	5	
4569	29	29	17	-9999	1658	1	0	0	0	2450	2449	2447	4578	4588	4591	2867.97	3206.3	2579.59	3.51586e+06	188123	4.35114e+06	951.879	957.879	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	817.269	731.032	908.636	1648.43	1449.47	1719.36	0.000583333	0.000583333	0.000583333	10	90.5004	6	5.9	5.45	5	
4570	29	29	17	-9999	1658	1	0	0	0	85	2439	2455	4599	4576	0	2282.46	2283.06	3292.1	2.60342e+06	189026	4.34316e+06	937.248	943.248	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	760.413	760.214	527.205	1892.68	1579.09	0	0.000583333	0.000583333	0.000583333	10	90.6584	6	5.9	5.45	5	
4571	29	29	17	-9999	1659	1	0	0	0	2448	2457	2449	4589	4591	4607	2824.19	2868.13	2717.15	3.39733e+06	186691	4.3535e+06	932.388	938.388	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	801.958	789.673	833.551	1666.74	1504.8	1769.68	0.000583333	0.000583333	0.000583333	10	90.7109	6	5.9	5.45	5	
4572	29	29	17	-9999	1658	1	0	0	0	83	2447	2441	4577	4567	4588	2800.32	3250.46	2800.39	3.70631e+06	189632	4.34885e+06	951.573	957.573	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	882.355	760.163	882.332	1795.1	1915.82	1746.14	0.000583333	0.000583333	0.000583333	10	90.5037	6	5.9	5.45	5	
4573	26	26	17	-9999	1658	1	0	0	0	2440	2442	2443	4574	4585	4580	2675.2	3896.08	2886.33	3.85998e+06	185856	4.3473e+06	923.062	929.062	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	961.918	660.489	891.555	1841.32	1463	1932.98	0.000583333	0.000583333	0.000583333	10	90.8118	6	5.9	5.45	5	
4574	26	26	17	-9999	1658	1	0	0	0	2443	2442	2438	1120	4600	4573	2886.82	2675.44	2675.2	3.25133e+06	186012	4.34547e+06	928.789	934.789	-9999	0.00016511	0.458126	0.01	4.11054	1.226	0.01	0.016511	0.1	-9999	0.00237451	0.000237451	0.434282	0.444282	0.01	0.01	0.237451	1	0	0.01	0.3	0.000583333	0.55	0.6	0	750.844	810.166	810.24	1644.28	1460.69	1841.32	0.000583333	0.000583333	0.000583333	10	90.7498	6	5.9	5.45	5	
